-6.321	-4.127	539.21	10	10	1_dot
-6.319	-4.127	539.21	10	10	1_dot
-6.317	-4.127	539.21	10	10	1_dot
-6.315	-4.127	539.21	10	10	1_dot
-6.313	-4.127	539.21	10	10	1_dot
-6.321	-4.125	539.21	10	10	1_dot
-6.319	-4.125	539.21	10	10	1_dot
-6.317	-4.125	539.21	10	10	1_dot
-6.315	-4.125	539.21	10	10	1_dot
-6.313	-4.125	539.21	10	10	1_dot
-6.321	-3.927	53.92	10	10	1_dot
-6.319	-3.927	53.92	10	10	1_dot
-6.317	-3.927	53.92	10	10	1_dot
-6.315	-3.927	53.92	10	10	1_dot
-6.313	-3.927	53.92	10	10	1_dot
-6.321	-3.925	53.92	10	10	1_dot
-6.319	-3.925	53.92	10	10	1_dot
-6.317	-3.925	53.92	10	10	1_dot
-6.315	-3.925	53.92	10	10	1_dot
-6.313	-3.925	53.92	10	10	1_dot
-6.321	-3.727	5.392	10	10	1_dot
-6.319	-3.727	5.392	10	10	1_dot
-6.317	-3.727	5.392	10	10	1_dot
-6.315	-3.727	5.392	10	10	1_dot
-6.313	-3.727	5.392	10	10	1_dot
-6.321	-3.725	5.392	10	10	1_dot
-6.319	-3.725	5.392	10	10	1_dot
-6.317	-3.725	5.392	10	10	1_dot
-6.315	-3.725	5.392	10	10	1_dot
-6.313	-3.725	5.392	10	10	1_dot
-6.321	-3.527	0.539	10	10	1_dot
-6.319	-3.527	0.539	10	10	1_dot
-6.317	-3.527	0.539	10	10	1_dot
-6.315	-3.527	0.539	10	10	1_dot
-6.313	-3.527	0.539	10	10	1_dot
-6.321	-3.525	0.539	10	10	1_dot
-6.319	-3.525	0.539	10	10	1_dot
-6.317	-3.525	0.539	10	10	1_dot
-6.315	-3.525	0.539	10	10	1_dot
-6.313	-3.525	0.539	10	10	1_dot
-6.321	-3.327	0.054	10	10	1_dot
-6.319	-3.327	0.054	10	10	1_dot
-6.317	-3.327	0.054	10	10	1_dot
-6.315	-3.327	0.054	10	10	1_dot
-6.313	-3.327	0.054	10	10	1_dot
-6.321	-3.325	0.054	10	10	1_dot
-6.319	-3.325	0.054	10	10	1_dot
-6.317	-3.325	0.054	10	10	1_dot
-6.315	-3.325	0.054	10	10	1_dot
-6.313	-3.325	0.054	10	10	1_dot
