-7	-7.9225	55585.7	10	10	hline
-7	-7.9225	55585.7	10	10	hline
-7	-7.9225	55585.7	10	10	hline
-7	-7.9225	55585.7	10	10	hline
-7	-7.9225	55585.7	10	10	hline
-7	-7.9225	55585.7	10	10	hline
-7	-7.9225	55585.7	10	10	hline
-7	-7.9225	55585.7	10	10	hline
-7	-7.9225	55585.7	10	10	hline
-7	-7.9225	55585.7	10	10	hline
-7	-7.9225	55585.7	10	10	hline
-7	-7.9225	55585.7	10	10	hline
-7	-7.8975	55585.7	10	10	hline
-7	-7.8975	55585.7	10	10	hline
-7	-7.8975	55585.7	10	10	hline
-7	-7.8975	55585.7	10	10	hline
-7	-7.8975	55585.7	10	10	hline
-7	-7.8975	55585.7	10	10	hline
-7	-7.8975	55585.7	10	10	hline
-7	-7.8975	55585.7	10	10	hline
-7	-7.8975	55585.7	10	10	hline
-7	-7.8975	55585.7	10	10	hline
-7	-7.8975	55585.7	10	10	hline
-7	-7.8975	55585.7	10	10	hline
-7	-7.8725	55585.7	10	10	hline
-7	-7.8725	55585.7	10	10	hline
-7	-7.8725	55585.7	10	10	hline
-7	-7.8725	55585.7	10	10	hline
-7	-7.8725	55585.7	10	10	hline
-7	-7.8725	55585.7	10	10	hline
-7	-7.8725	55585.7	10	10	hline
-7	-7.8725	55585.7	10	10	hline
-7	-7.8725	55585.7	10	10	hline
-7	-7.8725	55585.7	10	10	hline
-7	-7.8725	55585.7	10	10	hline
-7	-7.8725	55585.7	10	10	hline
-7	-7.8475	55585.7	10	10	hline
-7	-7.8475	55585.7	10	10	hline
-7	-7.8475	55585.7	10	10	hline
-7	-7.8475	55585.7	10	10	hline
-7	-7.8475	55585.7	10	10	hline
-7	-7.8475	55585.7	10	10	hline
-7	-7.8475	55585.7	10	10	hline
-7	-7.8475	55585.7	10	10	hline
-7	-7.8475	55585.7	10	10	hline
-7	-7.8475	55585.7	10	10	hline
-7	-7.8475	55585.7	10	10	hline
-7	-7.8475	55585.7	10	10	hline
