-8.0375	7.8	98776.1	10	10	vline
-8.0375	7.8	98776.1	10	10	vline
-8.0375	7.8	98776.1	10	10	vline
-8.0375	7.8	98776.1	10	10	vline
-8.0375	7.8	98776.1	10	10	vline
-8.0375	7.8	98776.1	10	10	vline
-8.0375	7.8	98776.1	10	10	vline
-8.0375	7.8	98776.1	10	10	vline
-8.0375	7.8	98776.1	10	10	vline
-8.0375	7.8	98776.1	10	10	vline
-8.0375	7.8	98776.1	10	10	vline
-8.0375	7.8	98776.1	10	10	vline
-8.0125	7.8	98776.1	10	10	vline
-8.0125	7.8	98776.1	10	10	vline
-8.0125	7.8	98776.1	10	10	vline
-8.0125	7.8	98776.1	10	10	vline
-8.0125	7.8	98776.1	10	10	vline
-8.0125	7.8	98776.1	10	10	vline
-8.0125	7.8	98776.1	10	10	vline
-8.0125	7.8	98776.1	10	10	vline
-8.0125	7.8	98776.1	10	10	vline
-8.0125	7.8	98776.1	10	10	vline
-8.0125	7.8	98776.1	10	10	vline
-8.0125	7.8	98776.1	10	10	vline
-7.9875	7.8	98776.1	10	10	vline
-7.9875	7.8	98776.1	10	10	vline
-7.9875	7.8	98776.1	10	10	vline
-7.9875	7.8	98776.1	10	10	vline
-7.9875	7.8	98776.1	10	10	vline
-7.9875	7.8	98776.1	10	10	vline
-7.9875	7.8	98776.1	10	10	vline
-7.9875	7.8	98776.1	10	10	vline
-7.9875	7.8	98776.1	10	10	vline
-7.9875	7.8	98776.1	10	10	vline
-7.9875	7.8	98776.1	10	10	vline
-7.9875	7.8	98776.1	10	10	vline
-7.9625	7.8	98776.1	10	10	vline
-7.9625	7.8	98776.1	10	10	vline
-7.9625	7.8	98776.1	10	10	vline
-7.9625	7.8	98776.1	10	10	vline
-7.9625	7.8	98776.1	10	10	vline
-7.9625	7.8	98776.1	10	10	vline
-7.9625	7.8	98776.1	10	10	vline
-7.9625	7.8	98776.1	10	10	vline
-7.9625	7.8	98776.1	10	10	vline
-7.9625	7.8	98776.1	10	10	vline
-7.9625	7.8	98776.1	10	10	vline
-7.9625	7.8	98776.1	10	10	vline
