-7.0375	-7.885	55314.6	10	10	vline
-7.0375	-7.885	55314.6	10	10	vline
-7.0375	-7.885	55314.6	10	10	vline
-7.0375	-7.885	55314.6	10	10	vline
-7.0375	-7.885	55314.6	10	10	vline
-7.0375	-7.885	55314.6	10	10	vline
-7.0375	-7.885	55314.6	10	10	vline
-7.0375	-7.885	55314.6	10	10	vline
-7.0375	-7.885	55314.6	10	10	vline
-7.0375	-7.885	55314.6	10	10	vline
-7.0375	-7.885	55314.6	10	10	vline
-7.0375	-7.885	55314.6	10	10	vline
-7.0125	-7.885	55314.6	10	10	vline
-7.0125	-7.885	55314.6	10	10	vline
-7.0125	-7.885	55314.6	10	10	vline
-7.0125	-7.885	55314.6	10	10	vline
-7.0125	-7.885	55314.6	10	10	vline
-7.0125	-7.885	55314.6	10	10	vline
-7.0125	-7.885	55314.6	10	10	vline
-7.0125	-7.885	55314.6	10	10	vline
-7.0125	-7.885	55314.6	10	10	vline
-7.0125	-7.885	55314.6	10	10	vline
-7.0125	-7.885	55314.6	10	10	vline
-7.0125	-7.885	55314.6	10	10	vline
-6.9875	-7.885	55314.6	10	10	vline
-6.9875	-7.885	55314.6	10	10	vline
-6.9875	-7.885	55314.6	10	10	vline
-6.9875	-7.885	55314.6	10	10	vline
-6.9875	-7.885	55314.6	10	10	vline
-6.9875	-7.885	55314.6	10	10	vline
-6.9875	-7.885	55314.6	10	10	vline
-6.9875	-7.885	55314.6	10	10	vline
-6.9875	-7.885	55314.6	10	10	vline
-6.9875	-7.885	55314.6	10	10	vline
-6.9875	-7.885	55314.6	10	10	vline
-6.9875	-7.885	55314.6	10	10	vline
-6.9625	-7.885	55314.6	10	10	vline
-6.9625	-7.885	55314.6	10	10	vline
-6.9625	-7.885	55314.6	10	10	vline
-6.9625	-7.885	55314.6	10	10	vline
-6.9625	-7.885	55314.6	10	10	vline
-6.9625	-7.885	55314.6	10	10	vline
-6.9625	-7.885	55314.6	10	10	vline
-6.9625	-7.885	55314.6	10	10	vline
-6.9625	-7.885	55314.6	10	10	vline
-6.9625	-7.885	55314.6	10	10	vline
-6.9625	-7.885	55314.6	10	10	vline
-6.9625	-7.885	55314.6	10	10	vline
