-7.2375	-7.885	55314.6	10	10	vline
-7.2375	-7.885	55314.6	10	10	vline
-7.2375	-7.885	55314.6	10	10	vline
-7.2375	-7.885	55314.6	10	10	vline
-7.2375	-7.885	55314.6	10	10	vline
-7.2375	-7.885	55314.6	10	10	vline
-7.2375	-7.885	55314.6	10	10	vline
-7.2375	-7.885	55314.6	10	10	vline
-7.2375	-7.885	55314.6	10	10	vline
-7.2375	-7.885	55314.6	10	10	vline
-7.2375	-7.885	55314.6	10	10	vline
-7.2375	-7.885	55314.6	10	10	vline
-7.2125	-7.885	55314.6	10	10	vline
-7.2125	-7.885	55314.6	10	10	vline
-7.2125	-7.885	55314.6	10	10	vline
-7.2125	-7.885	55314.6	10	10	vline
-7.2125	-7.885	55314.6	10	10	vline
-7.2125	-7.885	55314.6	10	10	vline
-7.2125	-7.885	55314.6	10	10	vline
-7.2125	-7.885	55314.6	10	10	vline
-7.2125	-7.885	55314.6	10	10	vline
-7.2125	-7.885	55314.6	10	10	vline
-7.2125	-7.885	55314.6	10	10	vline
-7.2125	-7.885	55314.6	10	10	vline
-7.1875	-7.885	55314.6	10	10	vline
-7.1875	-7.885	55314.6	10	10	vline
-7.1875	-7.885	55314.6	10	10	vline
-7.1875	-7.885	55314.6	10	10	vline
-7.1875	-7.885	55314.6	10	10	vline
-7.1875	-7.885	55314.6	10	10	vline
-7.1875	-7.885	55314.6	10	10	vline
-7.1875	-7.885	55314.6	10	10	vline
-7.1875	-7.885	55314.6	10	10	vline
-7.1875	-7.885	55314.6	10	10	vline
-7.1875	-7.885	55314.6	10	10	vline
-7.1875	-7.885	55314.6	10	10	vline
-7.1625	-7.885	55314.6	10	10	vline
-7.1625	-7.885	55314.6	10	10	vline
-7.1625	-7.885	55314.6	10	10	vline
-7.1625	-7.885	55314.6	10	10	vline
-7.1625	-7.885	55314.6	10	10	vline
-7.1625	-7.885	55314.6	10	10	vline
-7.1625	-7.885	55314.6	10	10	vline
-7.1625	-7.885	55314.6	10	10	vline
-7.1625	-7.885	55314.6	10	10	vline
-7.1625	-7.885	55314.6	10	10	vline
-7.1625	-7.885	55314.6	10	10	vline
-7.1625	-7.885	55314.6	10	10	vline
