Calc. Date= 03-31-2026, Time= 14:08:06
============================== SRIM-2013.00 ==============================
 =====================================================================
 =                   Ion Energy vs Position File                     =
 =====================================================================
 =   AXIS DEFINITIONS: X=Depth, Y,Z= Lateral plane of target surface.=
 =   (If beam enters target at an angle, this tilt is in Y direction)=
 =   Shown are: Ion Number, Energy (keV), X, Y, Z Position           =
 ==================  CALCULATION   DATA  =============================
  Ion Data: Name, Mass,   Energy , Energy Interval
            H     001.01  2000keV    1eV
 =====================================================================
Ion       Energy     Depth (X)     Y           Z       Electronic   Energy Lost to
Number    (keV)    (Angstrom)  (Angstrom)  (Angstrom)  Stop.(eV/A)  Last Recoil(eV)
------- ----------- ---------- ----------- ----------- -----------  ---------------
0000003 1.9827E+03  1.0002E+04  1.5257E+01 -3.8269E+00  0.0000E+00  6.1005E-06
0000004 2.0000E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.5227E+00  0.0000E+00
0000004 2.0000E+03  2.2680E+00  0.0000E+00  0.0000E+00  1.5227E+00  9.7004E-06
0000004 1.9935E+03  3.1080E+03 -1.8443E-02 -2.0060E-02  1.5264E+00  4.0040E-01
0000004 1.9930E+03  3.3297E+03  7.7880E-02 -3.0691E-03  1.5266E+00  6.5600E-03
0000004 1.9930E+03  3.4339E+03  1.2543E-01  1.0976E-02  1.5266E+00  7.4112E-05
0000004 1.9923E+03  3.6553E+03  2.9603E-01  6.9343E-02  1.5270E+00  1.4482E-02
0000004 1.9828E+03  8.1282E+03  2.9661E+00 -5.7555E-02  1.5324E+00  2.2101E+00
0000004 1.9827E+03  8.3324E+03  2.7775E+00  7.3747E-01  1.5324E+00  5.2270E-03
0000004 1.9821E+03  8.5249E+03  2.6081E+00  1.4815E+00  1.5327E+00  4.6210E-03
0000004 1.9818E+03  9.1092E+03  2.1220E+00  3.7398E+00  1.5329E+00  5.7007E-02
0000004 1.9814E+03  9.4036E+03  1.6952E+00  4.9576E+00  1.5331E+00  2.0194E-02
0000004 1.9814E+03  9.4272E+03  1.6606E+00  5.0472E+00  1.5331E+00  3.0247E-03
0000004 1.9814E+03  9.8465E+03  1.0539E+00  6.4984E+00  1.5331E+00  2.5891E-01
0000004 1.9812E+03  9.8901E+03  9.7767E-01  6.6982E+00  1.5332E+00  2.7756E-03
0000004 1.9812E+03  9.9026E+03  9.5658E-01  6.7550E+00  1.5332E+00  1.8657E-05
0000004 1.9812E+03  1.0000E+04  7.9100E-01  7.2018E+00  0.0000E+00  9.3416E-04
0000005 2.0000E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.5227E+00  0.0000E+00
0000005 2.0000E+03  1.7285E+03 -1.0314E-01 -4.9885E-02  1.5228E+00  5.0865E-01
0000005 1.9975E+03  3.8561E+03  3.3279E+00 -4.8707E-02  1.5241E+00  5.6220E+00
0000005 1.9937E+03  8.5968E+03  3.6859E+01 -9.1922E+00  1.5262E+00  5.7184E-01
0000005 1.9936E+03  8.8588E+03  3.8396E+01 -9.3317E+00  1.5263E+00  2.6016E-03
0000005 1.9917E+03  9.5008E+03  4.1973E+01 -1.0008E+01  1.5274E+00  1.1129E+00
0000005 1.9914E+03  9.6053E+03  4.2675E+01 -1.0406E+01  1.5276E+00  6.5582E-03
